"MachineName";"Role";"Group";"UserName";"Disabled";"Password_Last_Time_Set";"SID";"Days";"UID_Label"
"seint2060";"Standalone";"Guests";"Guest";"True";"09/22/2023 12:40:04";"S-1-5-21-3359503341-3973031336-1994195496-501";"775";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2062";"Standalone";"Administrators";"Administrator";"False";"03/05/2024 10:22:38";"S-1-5-21-1974741126-2757995307-2621641090-500";"610";"SE/C///Built-in account for administering the computer/domain"
"seint2062";"Standalone";"Administrators";"ibmadmin";"False";"03/11/2024 15:31:07";"S-1-5-21-1974741126-2757995307-2621641090-1000";"604";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2062";"Standalone";"Guests";"Guest";"True";"03/05/2024 14:56:27";"S-1-5-21-1974741126-2757995307-2621641090-501";"610";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2064";"Standalone";"Administrators";"Administrator";"False";"07/25/2024 15:44:58";"S-1-5-21-726725393-2052029405-740385860-500";"468";"SE/C///Built-in account for administering the computer/domain"
"seint2064";"Standalone";"Administrators";"IBMAdmin";"False";"09/07/2024 09:40:26";"S-1-5-21-726725393-2052029405-740385860-1001";"424";"846/F/*SESK08/Kyndryl/IBM owned local user with Administrator rights"
"seint2064";"Standalone";"Guests";"Guest";"True";"07/29/2024 08:29:32";"S-1-5-21-726725393-2052029405-740385860-501";"464";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2065";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint2065";"Standalone";"Administrators";"IBMAdmin";"False";"04/22/2024 15:21:45";"S-1-5-21-3332552474-846073477-725346640-1000";"562";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2065";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2066";"Standalone";"Administrators";"Administrator";"False";"11/26/2024 05:01:44";"S-1-5-21-2557424506-3050188099-2665730994-500";"344";"SE/C///Built-in account for administering the computer/domain"
"seint2066";"Standalone";"Guests";"Guest";"True";"11/26/2024 09:35:52";"S-1-5-21-2557424506-3050188099-2665730994-501";"344";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2067";"Standalone";"Administrators";"Administrator";"False";"02/03/2025 13:10:14";"S-1-5-21-2268843319-3863205560-3933859001-500";"275";"SE/C///Built-in account for administering the computer/domain"
"seint2067";"Standalone";"Administrators";"ibmadmin";"False";"04/23/2024 15:15:01";"S-1-5-21-2268843319-3863205560-3933859001-1000";"561";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2067";"Standalone";"Guests";"Guest";"True";"02/03/2025 17:43:23";"S-1-5-21-2268843319-3863205560-3933859001-501";"275";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2068";"Standalone";"Administrators";"Administrator";"False";"02/14/2025 09:02:56";"S-1-5-21-2878694029-40837006-3498499630-500";"264";"SE/C///Built-in account for administering the computer/domain"
"seint2068";"Standalone";"Guests";"Guest";"True";"02/14/2025 13:36:09";"S-1-5-21-2878694029-40837006-3498499630-501";"264";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2069";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint2069";"Standalone";"Administrators";"IBMAdmin";"False";"09/04/2025 12:32:48";"S-1-5-21-3332552474-846073477-725346640-1000";"62";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2069";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2070";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint2070";"Standalone";"Administrators";"IBMAdmin";"False";"10/14/2025 09:27:59";"S-1-5-21-3332552474-846073477-725346640-1000";"22";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2070";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2071";"Standalone";"Administrators";"Administrator";"False";"08/20/2024 18:52:31";"S-1-5-21-3332552474-846073477-725346640-500";"442";"SE/C///Built-in account for administering the computer/domain"
"seint2071";"Standalone";"Administrators";"IBMAdmin";"False";"10/14/2025 11:05:08";"S-1-5-21-3332552474-846073477-725346640-1000";"22";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2071";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2076";"Standalone";"Administrators";"Administrator";"False";"01/28/2022 15:01:54";"S-1-5-21-3332552474-846073477-725346640-500";"1377";"SE/C///Built-in account for administering the computer/domain"
"seint2076";"Standalone";"Administrators";"IBMAdmin";"False";"06/17/2022 10:06:38";"S-1-5-21-3332552474-846073477-725346640-1000";"1237";"SE/F/*SESK08//IBM owned Local user with Administrator right"
"seint2076";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2077";"Standalone";"Administrators";"Administrator";"False";"05/19/2022 12:39:11";"S-1-5-21-2671590424-885871333-2592143993-500";"1266";"SE/C///Built-in account for administering the computer/domain"
"seint2077";"Standalone";"Administrators";"IBMAdmin";"False";"11/28/2022 09:52:50";"S-1-5-21-2671590424-885871333-2592143993-1000";"1073";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2077";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2078";"Standalone";"Administrators";"Administrator";"False";"05/19/2022 12:39:11";"S-1-5-21-2671590424-885871333-2592143993-500";"1266";"SE/C///Built-in account for administering the computer/domain"
"seint2078";"Standalone";"Administrators";"d96adm";"False";"08/26/2022 10:25:58";"S-1-5-21-2671590424-885871333-2592143993-1014";"1167";""
"seint2078";"Standalone";"Administrators";"e10adm";"False";"10/12/2022 18:26:08";"S-1-5-21-2671590424-885871333-2592143993-1006";"1120";""
"seint2078";"Standalone";"Administrators";"e96adm";"False";"07/12/2022 17:53:28";"S-1-5-21-2671590424-885871333-2592143993-1003";"1212";""
"seint2078";"Standalone";"Administrators";"IBMAdmin";"False";"07/26/2022 09:58:11";"S-1-5-21-2671590424-885871333-2592143993-1000";"1198";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2078";"Standalone";"Administrators";"p40adm";"False";"10/14/2022 13:55:43";"S-1-5-21-2671590424-885871333-2592143993-1005";"1118";""
"seint2078";"Standalone";"Administrators";"p96adm";"False";"08/26/2022 10:25:58";"S-1-5-21-2671590424-885871333-2592143993-1015";"1167";""
"seint2078";"Standalone";"Administrators";"q96adm";"True";"10/27/2022 09:09:24";"S-1-5-21-2671590424-885871333-2592143993-1019";"1105";""
"seint2078";"Standalone";"Administrators";"s4tadm";"False";"07/12/2022 17:53:28";"S-1-5-21-2671590424-885871333-2592143993-1002";"1212";""
"seint2078";"Standalone";"Administrators";"s96adm";"False";"11/23/2023 15:15:03";"S-1-5-21-2671590424-885871333-2592143993-1021";"713";""
"seint2078";"Standalone";"Administrators";"sapserviced96";"False";"08/26/2022 10:26:05";"S-1-5-21-2671590424-885871333-2592143993-1016";"1167";""
"seint2078";"Standalone";"Administrators";"sapservicee10";"False";"10/12/2022 18:26:21";"S-1-5-21-2671590424-885871333-2592143993-1012";"1120";""
"seint2078";"Standalone";"Administrators";"sapservicee96";"False";"11/24/2022 12:06:01";"S-1-5-21-2671590424-885871333-2592143993-1009";"1077";""
"seint2078";"Standalone";"Administrators";"sapservicep40";"False";"10/14/2022 13:56:05";"S-1-5-21-2671590424-885871333-2592143993-1018";"1118";""
"seint2078";"Standalone";"Administrators";"sapservicep96";"False";"08/26/2022 10:26:05";"S-1-5-21-2671590424-885871333-2592143993-1017";"1167";""
"seint2078";"Standalone";"Administrators";"SAPServiceQ96";"False";"10/27/2022 09:09:40";"S-1-5-21-2671590424-885871333-2592143993-1020";"1105";""
"seint2078";"Standalone";"Administrators";"sapservices4t";"False";"07/12/2022 18:15:13";"S-1-5-21-2671590424-885871333-2592143993-1008";"1212";""
"seint2078";"Standalone";"Administrators";"SAPServiceS96";"False";"11/24/2023 14:50:40";"S-1-5-21-2671590424-885871333-2592143993-1022";"712";""
"seint2078";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2082";"Standalone";"Administrators";"Administrator";"False";"05/19/2022 12:39:11";"S-1-5-21-2671590424-885871333-2592143993-500";"1266";"SE/C///Built-in account for administering the computer/domain"
"seint2082";"Standalone";"Administrators";"IBMAdmin";"False";"05/19/2022 12:40:25";"S-1-5-21-2671590424-885871333-2592143993-1000";"1266";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2082";"Standalone";"Administrators";"P62ADM";"False";"08/25/2022 13:15:35";"S-1-5-21-2671590424-885871333-2592143993-1001";"1168";""
"seint2082";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2090";"Standalone";"Administrators";"Administrator";"False";"12/29/2022 23:37:21";"S-1-5-21-4112584733-1633996610-3863167605-500";"1041";"SE/C///Built-in account for administering the computer/domain"
"seint2090";"Standalone";"Guests";"Guest";"True";"12/29/2022 14:56:05";"S-1-5-21-4112584733-1633996610-3863167605-501";"1042";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2091";"Standalone";"Administrators";"Administrator";"False";"09/12/2022 09:57:24";"S-1-5-21-94735457-143848430-62251113-500";"1150";"SE/C///Built-in account for administering the computer/domain"
"seint2091";"Standalone";"Administrators";"IBMAdmin";"False";"05/19/2022 12:40:25";"S-1-5-21-94735457-143848430-62251113-1000";"1266";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2091";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-94735457-143848430-62251113-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2092";"Standalone";"Administrators";"Administrator";"False";"08/22/2022 16:13:08";"S-1-5-21-2060221455-316884320-2193438006-500";"1171";"SE/C///Built-in account for administering the computer/domain"
"seint2092";"Standalone";"Administrators";"IBMAdmin";"False";"09/08/2022 11:09:19";"S-1-5-21-2060221455-316884320-2193438006-1000";"1154";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2092";"Standalone";"Guests";"Guest";"True";"10/26/2021 17:28:23";"S-1-5-21-2060221455-316884320-2193438006-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2093";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 15:31:01";"S-1-5-21-754357961-1538152913-3487978295-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint2093";"Standalone";"Administrators";"ibmadmin";"False";"04/01/2024 13:19:03";"S-1-5-21-754357961-1538152913-3487978295-1003";"583";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2093";"Standalone";"Guests";"Guest";"True";"09/08/2022 12:18:16";"S-1-5-21-754357961-1538152913-3487978295-501";"1154";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2096";"Standalone";"Administrators";"Administrator";"False";"09/12/2022 08:02:57";"S-1-5-21-2442381349-2615208502-613755948-500";"1150";"SE/C///Built-in account for administering the computer/domain"
"seint2096";"Standalone";"Administrators";"IBMAdmin";"False";"05/19/2022 10:40:25";"S-1-5-21-2442381349-2615208502-613755948-1000";"1266";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2096";"Standalone";"Administrators";"p40adm";"False";"10/12/2022 13:50:48";"S-1-5-21-2442381349-2615208502-613755948-1010";"1120";""
"seint2096";"Standalone";"Administrators";"q96adm";"False";"09/07/2022 08:12:32";"S-1-5-21-2442381349-2615208502-613755948-1001";"1155";""
"seint2096";"Standalone";"Guests";"Guest";"True";"10/26/2021 16:28:23";"S-1-5-21-2442381349-2615208502-613755948-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2098";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 10:08:51";"S-1-5-21-2671590424-885871333-2592143993-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2098";"Standalone";"Administrators";"IBMAdmin";"False";"09/19/2022 14:12:47";"S-1-5-21-2671590424-885871333-2592143993-1000";"1143";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2098";"Standalone";"Administrators";"s7_admin";"False";"09/23/2022 15:14:28";"S-1-5-21-2671590424-885871333-2592143993-1014";"1139";"SE/C///Local user for application"
"seint2098";"Standalone";"Administrators";"vbh_wincc";"False";"09/12/2022 08:36:18";"S-1-5-21-2671590424-885871333-2592143993-1001";"1150";"SE/C///Local user for application"
"seint2098";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2101";"Standalone";"Administrators";"Administrator";"False";"09/14/2022 21:09:46";"S-1-5-21-2963075335-1265359282-3934119301-500";"1148";"SE/C///Built-in account for administering the computer/domain"
"seint2101";"Standalone";"Administrators";"ibmadmin";"False";"02/28/2023 07:54:30";"S-1-5-21-2963075335-1265359282-3934119301-1000";"981";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2101";"Standalone";"Guests";"Guest";"True";"09/14/2022 16:15:24";"S-1-5-21-2963075335-1265359282-3934119301-501";"1148";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2102";"Standalone";"Administrators";"Administrator";"False";"09/15/2022 21:41:02";"S-1-5-21-2000837790-4251468448-1122021683-500";"1147";"SE/C///Built-in account for administering the computer/domain"
"seint2102";"Standalone";"Administrators";"ibmadmin";"False";"11/14/2022 14:22:56";"S-1-5-21-2000837790-4251468448-1122021683-1000";"1087";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2102";"Standalone";"Administrators";"p95adm";"False";"09/30/2022 13:58:54";"S-1-5-21-2000837790-4251468448-1122021683-1012";"1132";"SAP System Administrator"
"seint2102";"Standalone";"Guests";"Guest";"True";"09/15/2022 16:45:41";"S-1-5-21-2000837790-4251468448-1122021683-501";"1147";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2107";"Standalone";"Administrators";"Administrator";"False";"09/23/2022 19:28:51";"S-1-5-21-3696963601-1233051163-2670365700-500";"1139";"SE/C///Built-in account for administering the computer/domain"
"seint2107";"Standalone";"Administrators";"ibmadmin";"False";"10/18/2022 07:23:03";"S-1-5-21-3696963601-1233051163-2670365700-1000";"1114";"846/S/*SESK08/Kyndryl/A user account managed by the system"
"seint2107";"Standalone";"Administrators";"p96adm";"False";"05/30/2023 13:34:11";"S-1-5-21-3696963601-1233051163-2670365700-1006";"890";"SAP System Administrator"
"seint2107";"Standalone";"Guests";"Guest";"True";"09/23/2022 16:58:28";"S-1-5-21-3696963601-1233051163-2670365700-501";"1139";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2108";"Standalone";"Administrators";"Administrator";"False";"09/26/2022 00:23:38";"S-1-5-21-2143472282-3215309276-1896273309-500";"1136";"SE/C///Built-in account for administering the computer/domain"
"seint2108";"Standalone";"Administrators";"ibmadmin";"False";"02/28/2023 07:21:12";"S-1-5-21-2143472282-3215309276-1896273309-1000";"981";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2108";"Standalone";"Administrators";"p96adm";"False";"05/25/2023 09:19:14";"S-1-5-21-2143472282-3215309276-1896273309-1001";"895";""
"seint2108";"Standalone";"Guests";"Guest";"True";"09/26/2022 02:47:26";"S-1-5-21-2143472282-3215309276-1896273309-501";"1136";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2109";"Standalone";"Administrators";"Administrator";"False";"09/23/2022 20:23:31";"S-1-5-21-29536124-1746558928-2447663954-500";"1139";"SE/C///Built-in account for administering the computer/domain"
"seint2109";"Standalone";"Administrators";"ibmadmin";"False";"10/11/2022 06:28:06";"S-1-5-21-29536124-1746558928-2447663954-1000";"1121";"846/S/*SESK08/Kyndryl/A user account managed by the system"
"seint2109";"Standalone";"Administrators";"p96adm";"False";"09/28/2022 17:56:06";"S-1-5-21-29536124-1746558928-2447663954-1006";"1134";"846/S/*SESK08/Kyndryl/SAP System Administrator"
"seint2109";"Standalone";"Guests";"Guest";"True";"09/23/2022 17:02:23";"S-1-5-21-29536124-1746558928-2447663954-501";"1139";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2110";"Standalone";"Administrators";"Administrator";"False";"10/06/2022 11:47:05";"S-1-5-21-1237756164-2819621884-4006801726-500";"1126";"SE/C///Built-in account for administering the computer/domain"
"seint2110";"Standalone";"Administrators";"ibmadmin";"False";"11/14/2022 13:33:13";"S-1-5-21-1237756164-2819621884-4006801726-1000";"1087";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2110";"Standalone";"Administrators";"p96adm";"False";"10/04/2022 17:34:03";"S-1-5-21-1237756164-2819621884-4006801726-1006";"1128";"SAP System Administrator"
"seint2110";"Standalone";"Guests";"Guest";"True";"09/26/2022 07:51:59";"S-1-5-21-1237756164-2819621884-4006801726-501";"1136";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2111";"Standalone";"Administrators";"Administrator";"False";"10/06/2022 12:26:15";"S-1-5-21-1609159985-484900617-2233610387-500";"1126";"SE/C///Built-in account for administering the computer/domain"
"seint2111";"Standalone";"Administrators";"ibmadmin";"False";"11/14/2022 15:00:24";"S-1-5-21-1609159985-484900617-2233610387-1000";"1087";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2111";"Standalone";"Administrators";"p96adm";"False";"10/05/2022 12:20:37";"S-1-5-21-1609159985-484900617-2233610387-1006";"1127";"SAP System Administrator"
"seint2111";"Standalone";"Guests";"Guest";"True";"09/26/2022 09:01:59";"S-1-5-21-1609159985-484900617-2233610387-501";"1136";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2112";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 08:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2112";"Standalone";"Administrators";"IBMAdmin";"False";"02/28/2023 07:28:16";"S-1-5-21-3332552474-846073477-725346640-1000";"981";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2112";"Standalone";"Guests";"Guest";"True";"01/25/2022 09:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2116";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 10:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2116";"Standalone";"Administrators";"IBMAdmin";"False";"10/25/2022 13:59:10";"S-1-5-21-3332552474-846073477-725346640-1000";"1107";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2116";"Standalone";"Administrators";"q95adm";"False";"10/04/2022 10:54:15";"S-1-5-21-3332552474-846073477-725346640-1005";"1128";"SE/C///SAP System Administrator"
"seint2116";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2117";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 10:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2117";"Standalone";"Administrators";"d95adm";"False";"09/30/2022 13:41:51";"S-1-5-21-3332552474-846073477-725346640-1005";"1132";"SE/C///SAP System Administrator"
"seint2117";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2117";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2118";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 08:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2118";"Standalone";"Administrators";"cc5adm";"False";"07/28/2025 11:09:32";"S-1-5-21-3332552474-846073477-725346640-1013";"100";"SAP System Administrator"
"seint2118";"Standalone";"Administrators";"cs5adm";"False";"10/12/2022 15:16:11";"S-1-5-21-3332552474-846073477-725346640-1005";"1120";"SAP System Administrator"
"seint2118";"Standalone";"Administrators";"IBMAdmin";"False";"12/07/2022 14:22:07";"S-1-5-21-3332552474-846073477-725346640-1000";"1064";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2118";"Standalone";"Administrators";"SAPServiceCS5";"False";"10/12/2022 15:16:11";"S-1-5-21-3332552474-846073477-725346640-1004";"1120";"SAP Service User for System CS5"
"seint2118";"Standalone";"Guests";"Guest";"True";"01/25/2022 09:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2120";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 10:03:22";"S-1-5-21-3332552474-846073477-725346640-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2120";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2120";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2401";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 09:52:28";"S-1-5-21-3332552474-846073477-725346640-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint2401";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2401";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2405";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 08:08:51";"S-1-5-21-2671590424-885871333-2592143993-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2405";"Standalone";"Administrators";"e96adm";"False";"11/07/2022 16:16:52";"S-1-5-21-2671590424-885871333-2592143993-1005";"1094";"SAP System Administrator"
"seint2405";"Standalone";"Administrators";"IBMAdmin";"False";"05/19/2022 10:40:25";"S-1-5-21-2671590424-885871333-2592143993-1000";"1266";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2405";"Standalone";"Administrators";"p40adm";"False";"01/12/2024 08:55:45";"S-1-5-21-2671590424-885871333-2592143993-1020";"663";"SAP System Administrator"
"seint2405";"Standalone";"Guests";"Guest";"True";"10/26/2021 16:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2408";"Standalone";"Administrators";"Administrator";"False";"07/21/2022 10:08:51";"S-1-5-21-2671590424-885871333-2592143993-500";"1203";"SE/C///Built-in account for administering the computer/domain"
"seint2408";"Standalone";"Administrators";"IBMAdmin";"False";"05/19/2022 12:40:25";"S-1-5-21-2671590424-885871333-2592143993-1000";"1266";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2408";"Standalone";"Guests";"Guest";"True";"10/26/2021 18:28:23";"S-1-5-21-2671590424-885871333-2592143993-501";"1471";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2410";"Standalone";"Administrators";"Administrator";"False";"10/29/2022 05:43:23";"S-1-5-21-1908076998-1261041827-1275309441-500";"1103";"SE/C///Built-in account for administering the computer/domain"
"seint2410";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-1908076998-1261041827-1275309441-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2410";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-1908076998-1261041827-1275309441-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2411";"Standalone";"Administrators";"Administrator";"False";"10/17/2018 14:13:00";"S-1-5-21-2803355582-2568687190-2028437731-500";"2576";"SE/C///Built-in account for administering the computer/domain"
"seint2411";"Standalone";"Administrators";"IBMAdmin";"False";"05/03/2023 15:26:48";"S-1-5-21-2803355582-2568687190-2028437731-1001";"917";"SE/F/*SESK08//IBM Owned local user with Administrator rights"
"seint2411";"Standalone";"Guests";"Guest";"True";"09/23/2016 18:43:26";"S-1-5-21-2803355582-2568687190-2028437731-501";"3330";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2415";"Standalone";"Administrators";"Administrator";"False";"09/26/2025 14:06:44";"S-1-5-21-3332552474-846073477-725346640-500";"40";"SE/C///Built-in account for administering the computer/domain"
"seint2415";"Standalone";"Administrators";"IBMAdmin";"False";"";"S-1-5-21-3332552474-846073477-725346640-1000";"";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2415";"Standalone";"Guests";"Guest";"True";"01/25/2022 10:32:32";"S-1-5-21-3332552474-846073477-725346640-501";"1380";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
"seint2416";"Standalone";"Administrators";"Administrator";"False";"03/30/2023 05:42:18";"S-1-5-21-2292804022-1892208462-3228520958-500";"951";"SE/C///Built-in account for administering the computer/domain"
"seint2416";"Standalone";"Administrators";"EPAADMIN";"False";"03/31/2023 16:28:03";"S-1-5-21-2292804022-1892208462-3228520958-1007";"950";"Eurotherm default admin password"
"seint2416";"Standalone";"Administrators";"EPASERVICES";"False";"03/31/2023 16:28:04";"S-1-5-21-2292804022-1892208462-3228520958-1009";"950";"Eurotherm default admin password"
"seint2416";"Standalone";"Administrators";"EPASUPPORT";"False";"03/31/2023 16:28:04";"S-1-5-21-2292804022-1892208462-3228520958-1010";"950";"Eurotherm default admin password"
"seint2416";"Standalone";"Administrators";"EPASYSTEM";"False";"03/31/2023 16:28:04";"S-1-5-21-2292804022-1892208462-3228520958-1008";"950";"Eurotherm default admin password"
"seint2416";"Standalone";"Administrators";"IBMAdmin";"False";"03/30/2023 05:54:20";"S-1-5-21-2292804022-1892208462-3228520958-1000";"951";"846/F/*SESK08/Kyndryl/IBM owned Local user with Administrator"
"seint2416";"Standalone";"Guests";"Guest";"True";"03/29/2023 22:04:26";"S-1-5-21-2292804022-1892208462-3228520958-501";"951";"SE/S/*SESK08//Built-in account for guest access to the computer/domain"
